DateTimeStamp,BASSpaceSP,CCValve,DAT,FanSS,FanStatus,HCValve,OADamper,OccupiedMode,SpaceTemp,Occ,stdbusinesshours
12/9/2017 1:40:00 AM,75,0,78.9,0,0,0,1,0,-97.5,1,0
12/9/2017 1:50:00 AM,75,0,78.9,0,0,0,1,0,-97.5,1,0
12/9/2017 2:00:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 2:10:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 2:20:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 2:30:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 2:40:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 2:50:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 3:00:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 3:10:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 3:20:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 3:30:00 AM,75,0,79,0,0,0,1,0,-97.5,1,0
12/9/2017 3:40:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 3:50:00 AM,75,0,79,0,0,0,1,0,-97.5,1,0
12/9/2017 4:00:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 4:10:00 AM,75,0,79,0,0,0,1,0,-97.5,1,0
12/9/2017 4:20:00 AM,75,0,79,0,0,0,1,0,-96.8,1,0
12/9/2017 4:30:00 AM,75,0,79,0,0,0,1,0,-97.5,1,0
12/9/2017 4:40:00 AM,75,0,79,0,0,0,1,0,-97.5,1,0
12/9/2017 4:50:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 5:00:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 5:10:00 AM,75,0,78.9,0,0,0,1,0,-96.8,1,0
12/9/2017 5:20:00 AM,75,0,78.9,0,0,0,1,0,-97.5,1,0
12/9/2017 5:30:00 AM,75,0,78.8,0,0,0,1,0,-97.5,1,0
12/9/2017 5:40:00 AM,75,0,78.8,0,0,0,1,0,-97.5,1,0
12/9/2017 5:50:00 AM,75,0,78.8,0,0,0,1,0,-97.5,1,0
12/9/2017 6:00:00 AM,75,0,78.8,0,0,0,1,0,-96.8,1,0
12/9/2017 6:10:00 AM,75,0,79.2,1,1,43.51563,1,0,-97.5,1,0
12/9/2017 6:20:00 AM,75,0,82.2,1,1,100,1,0,-97.5,1,0
12/9/2017 6:30:00 AM,75,0,88.5,1,1,100,1,0,-96.8,1,0
12/9/2017 6:40:00 AM,75,0,93.4,1,1,85.76563,1,0,-97.5,1,0
12/9/2017 6:50:00 AM,75,0,95.6,1,1,29.76563,1,0,-97.5,1,0
12/9/2017 7:00:00 AM,75,0,89.7,1,1,0.07872009,1,0,-97.5,1,0
12/9/2017 7:10:00 AM,75,0,84.1,1,1,37,1,0,-97.5,1,0
12/9/2017 7:20:00 AM,75,0,83,1,1,100,1,0,-96.8,1,0
12/9/2017 7:30:00 AM,75,0,89.8,1,1,100,1,0,-97.5,1,0
12/9/2017 7:40:00 AM,75,0,95,1,1,68.21875,1,0,-97.5,1,0
12/9/2017 7:50:00 AM,75,0,93.3,1,1,11.23242,1,0,-96.8,1,0
12/9/2017 8:00:00 AM,75,0,86.9,1,1,11.24609,1,0,-96.8,1,0
12/9/2017 8:10:00 AM,75,0,82.5,1,1,73.21875,1,1,-96.8,0,0
12/9/2017 8:20:00 AM,75,0,85.7,1,1,100,1,1,-96.8,0,0
