DateTimeStamp,AverageCoolingDemand,CH-1EnableDisable,CHWFLOW,CHWRTemp,CHWSTemp,CWRTemp,CWSTemp,DemandCallforCooling,EconModeOAEnableSP,EconModeOASP,OccupancyCommand,PCHWFlowSetpt,PCHWPMinSpeed,PCWP-1Speed,PCWP-2Speed,SCHWDPSetpt,SCHWPMinimumSpeed,SCHWRTemp,SCHWSTemp,SCWP-1Speed,SCWP-2Speed,SCWPDP,SummerModeSetpoint,DeltaT_CHW,DeltaT_CW,CP-202C2RadLoop.OATTEMP
12/12/2017 11:00:00 AM,14.21964,0,-0.2144089,55.6,51.2,56.6,41.4,1,40,45,1,145,20,0,0,15,20,56.4,42,42.14844,0,3.825309,55,-4.4,-15.2,20.5
12/12/2017 11:10:00 AM,10.23896,0,-0.0268631,55.3,53.2,56.6,43.9,1,40,45,1,145,20,0,0,15,20,53.5,44.1,70.14063,0,14.30599,55,-2.09999999999999,-12.7,20.4
12/12/2017 11:20:00 AM,9.298102,0,-0.2144089,55.1,53.1,56.6,42.8,1,40,45,1,145,20,0,0,15,20,54,42.9,70.40625,0,14.64107,55,-2,-13.8,20.5
12/12/2017 11:30:00 AM,6.429834,0,-0.1518936,55.2,53.1,56.6,44.5,1,40,45,1,145,20,0,0,15,20,52.9,45.1,70.01563,0,14.72485,55,-2.1,-12.1,20.9
12/12/2017 11:40:00 AM,7.59789,0,-0.2144089,55.3,52.7,56.5,44.7,1,40,45,1,145,20,0,0,15,20,56.1,45.3,69.78125,0,14.37476,55,-2.59999999999999,-11.8,21.1
12/12/2017 11:50:00 AM,8.264249,0,-0.2144089,55.3,52.6,56.5,44.4,1,40,45,1,145,20,0,0,15,20,55.6,45.2,69.6875,0,14.47353,55,-2.7,-12.1,21.1
12/12/2017 12:00:00 PM,7.873839,0,-0.2144089,55.3,52.6,56.5,44.1,1,40,45,1,145,20,0,0,15,20,55.5,44.8,70.0625,0,14.76923,55,-2.7,-12.4,21.4
12/12/2017 12:10:00 PM,9.443222,0,-0.2144089,55.3,52.5,56.5,44.6,1,40,45,1,145,20,0,0,15,20,56.7,45.3,70.03125,0,14.62169,55,-2.8,-11.9,20.9
12/12/2017 12:20:00 PM,10.61774,0,-0.2144089,55.3,52.5,56.5,44.3,1,40,45,1,145,20,0,0,15,20,56.7,45.2,70.10938,0,14.53792,55,-2.8,-12.2,21.2
12/12/2017 12:30:00 PM,9.967334,0,-0.08937836,55.2,52.7,56.5,44.2,1,40,45,1,145,20,0,0,15,20,55.8,45.1,69.70313,0,14.47854,55,-2.5,-12.3,21.5
12/12/2017 12:40:00 PM,9.297829,0,-0.2144089,55.3,52.6,56.5,43.9,1,40,45,1,145,20,0,0,15,20,56.4,44.7,65.57813,0,18.51577,55,-2.7,-12.6,21.5
12/12/2017 12:50:00 PM,10.47951,0,-0.2144089,55.3,52.4,56.5,44.7,1,40,45,1,145,20,0,0,15,20,56.5,45.4,69.71875,0,14.33037,55,-2.9,-11.8,21.5
12/12/2017 1:00:00 PM,10.90647,0,-0.2144089,55.3,52.6,56.5,44.4,1,40,45,1,145,20,0,0,15,20,57.1,45.2,69.76563,0,14.69046,55,-2.7,-12.1,22.1
12/12/2017 1:10:00 PM,10.25406,0,-0.2144089,55.3,52.8,56.5,44.2,1,40,45,1,145,20,0,0,15,20,56,45,70.45313,0,13.97591,55,-2.5,-12.3,22
12/12/2017 1:20:00 PM,11.25042,0,-0.1518936,55.4,52.5,56.5,44.3,1,40,45,1,145,20,0,0,15,20,56.2,45,68.85938,0,15.67133,55,-2.9,-12.2,21.9
12/12/2017 1:30:00 PM,12.77327,0,-0.1518936,55.5,52.5,56.5,44.7,1,40,45,1,145,20,0,0,15,20,56.6,45.4,70.01563,0,14.71984,55,-3,-11.8,22.1
12/12/2017 1:40:00 PM,13.16096,0,-0.2144089,55.3,53.4,56.5,45.2,1,40,45,1,145,20,0,0,15,20,54.2,45.6,79.04688,0,14.15283,55,-1.9,-11.3,22.2
12/12/2017 1:50:00 PM,13.00956,0,-0.2144089,55.3,54.2,56.5,43.5,1,40,45,1,145,20,0,0,15,20,53.7,44,79.14063,0,14.77423,55,-1.09999999999999,-13,22.1
12/12/2017 2:00:00 PM,13.64822,0,-0.2144089,55.3,54.2,56.5,43.8,1,40,45,1,145,20,0,0,15,20,53.3,44.1,78.75,0,14.76923,55,-1.09999999999999,-12.7,22
12/12/2017 2:10:00 PM,14.86922,0,-0.2144089,55.3,53.8,56.5,43.8,1,40,45,1,145,20,0,0,15,20,55.3,44.6,69.75,0,16.18395,55,-1.5,-12.7,22
12/12/2017 2:20:00 PM,15.42388,0,-0.2144089,55.3,53.8,56.5,44.8,1,40,45,1,145,20,0,0,15,20,54,45.3,71.0625,0,14.74985,55,-1.5,-11.7,22
12/12/2017 2:30:00 PM,13.55266,0,-0.08937836,55.3,54.2,56.5,44.6,1,40,45,1,145,20,0,0,15,20,54.5,44.9,75.85938,0,18.30885,55,-1.09999999999999,-11.9,22.1
12/12/2017 2:40:00 PM,13.69852,0,-0.2144089,55.3,54.6,56.3,43.9,1,40,45,1,145,20,0,0,15,20,53.3,44.2,79.28125,0,14.77423,55,-0.699999999999996,-12.4,22.2
12/12/2017 2:50:00 PM,13.13223,0,-0.2144089,54.8,54.7,56.5,44.1,1,40,45,1,145,20,0,0,15,20,51.6,44.4,80.29688,0,14.59669,55,-0.0999999999999943,-12.4,21.9
12/12/2017 3:00:00 PM,10.37972,0,-0.2144089,53.7,54.8,56.5,44,1,40,45,1,145,20,0,0,15,20,52.3,44.2,79.3125,0,14.64608,55,1.09999999999999,-12.5,21.6
12/12/2017 3:10:00 PM,9.806927,0,-0.1518936,53.8,55,56.5,44,1,40,45,1,145,20,0,0,15,20,52.7,44.2,78.51563,0,14.65108,55,1.2,-12.5,21.5
12/12/2017 3:20:00 PM,11.52647,0,-0.08937836,53.7,55.1,56.5,44.4,1,40,45,1,145,20,0,0,15,20,52.4,44.6,79.26563,0,14.60669,55,1.4,-12.1,21.2
12/12/2017 3:30:00 PM,12.06619,0,-0.1518936,53.7,55.2,56.5,44.4,1,40,45,1,145,20,0,0,15,20,52.5,44.6,79.85938,0,13.30512,55,1.5,-12.1,21.1
12/12/2017 3:40:00 PM,10.5428,0,-0.08937836,53.7,55.3,56.5,44.1,1,40,45,1,145,20,0,0,15,20,52.3,44.4,78.5,0,14.72985,55,1.59999999999999,-12.4,21
12/12/2017 3:50:00 PM,10.18875,0,-0.0268631,53.6,55.3,56.5,44.2,1,40,45,1,145,20,0,0,15,20,52.2,44.5,76.54688,0,15.1587,55,1.7,-12.3,20.7
12/12/2017 4:00:00 PM,10.73149,0,-0.2144089,53.6,55.1,56.5,44.4,1,40,45,1,145,20,0,0,15,20,52.3,44.7,78.57813,0,14.60169,55,1.5,-12.1,20.4
12/12/2017 4:10:00 PM,9.641395,0,-0.2144089,53.5,55.3,56.4,44.4,1,40,45,1,145,20,0,0,15,20,52.1,44.7,78.04688,0,14.99616,55,1.8,-12,20.3
12/12/2017 4:20:00 PM,7.985153,0,-0.2144089,53.5,55.3,56.4,44.1,1,40,45,1,145,20,0,0,15,20,52.5,44.4,78.54688,0,14.83362,55,1.8,-12.3,20
12/12/2017 4:30:00 PM,8.57759,0,-0.1518936,53.4,54.9,56.3,44.1,1,40,45,1,145,20,0,0,15,20,53.4,45,71,0,15.40501,55,1.5,-12.2,19.8
12/12/2017 4:40:00 PM,8.41229,0,-0.2144089,53.6,54,56.3,44.6,1,40,45,1,145,20,0,0,15,20,55.5,45.5,69.54688,0,14.61169,55,0.399999999999999,-11.7,19.5
12/12/2017 4:50:00 PM,7.924008,0,-0.2144089,53.6,53.7,56.3,44.5,1,40,45,1,145,20,0,0,15,20,56.2,45.3,69.17188,0,15.11932,55,0.100000000000001,-11.8,19.2
12/12/2017 5:00:00 PM,6.146375,0,-0.2144089,53.6,53.5,56.2,44.2,1,40,45,1,145,20,0,0,15,20,55.1,45,69.46875,0,14.72985,55,-0.100000000000001,-12,19.1
12/12/2017 5:10:00 PM,6.190693,0,-0.08937836,53.7,53.3,56.2,44.7,1,40,45,1,145,20,0,0,15,20,56.1,45.3,68.67188,0,15.4594,55,-0.400000000000006,-11.5,19
12/12/2017 5:20:00 PM,6.952388,0,-0.0268631,53.7,53.2,56.3,44.2,1,40,45,1,145,20,0,0,15,20,56.5,45.1,67.67188,0,16.31711,55,-0.5,-12.1,18.9
12/12/2017 5:30:00 PM,6.880105,0,-0.08937836,53.7,53.3,56.2,44.4,1,40,45,1,145,20,0,0,15,20,56.4,45.1,70.03125,0,14.76923,55,-0.400000000000006,-11.8,18.8
12/12/2017 5:40:00 PM,5.546883,0,-0.2144089,53.7,53.3,56.2,44.1,1,40,45,1,145,20,0,0,15,20,55.7,45,69.71875,0,14.64608,55,-0.400000000000006,-12.1,18.8
12/12/2017 5:50:00 PM,5.597786,0,-0.1518936,53.7,53.1,56.2,44.6,1,40,45,1,145,20,0,0,15,20,56.4,45.5,65.95313,0,17.69244,55,-0.600000000000001,-11.6,18.7
12/12/2017 6:00:00 PM,6.881055,0,-0.2144089,53.8,52.9,56,44.4,1,40,45,1,145,20,0,0,15,20,56.6,45.3,69.875,0,14.74985,55,-0.899999999999999,-11.6,18.6
12/12/2017 6:10:00 PM,6.180101,0,-0.2144089,53.8,53.1,56.2,44.5,1,40,45,1,145,20,0,0,15,20,56.3,45.3,70.0625,0,14.60669,55,-0.699999999999996,-11.7,18.6
12/12/2017 6:20:00 PM,6.697021,0,-0.1518936,53.8,52.4,56.2,43.6,0,40,45,1,145,20,0,0,15,20,55.1,45.6,0,0,0.4188522,55,-1.4,-12.6,18.5
12/12/2017 6:30:00 PM,8.057966,0,-0.2144089,53.9,51.6,56.2,46.7,0,40,45,1,145,20,0,0,15,20,55,46,0,0,0.1769182,55,-2.3,-9.5,18.3
12/12/2017 6:40:00 PM,10.45007,0,-0.1518936,53.9,51.6,56.1,42.1,1,40,45,1,145,20,0,0,15,20,55.4,44.4,35.14063,0,2.878828,55,-2.3,-14,18.1
12/12/2017 6:50:00 PM,4.797505,0,-0.2144089,53.8,52.2,56.1,42.3,0,40,45,1,145,20,0,0,15,20,54.7,42.8,20,0,2.883829,55,-1.59999999999999,-13.8,18
12/12/2017 7:00:00 PM,7.183648,0,-0.2144089,53.9,50.9,56.1,43.5,0,40,45,1,145,20,0,0,15,20,52.8,44.1,0,0,0.1575385,55,-3,-12.6,18
12/12/2017 7:10:00 PM,9.448234,0,-0.2144089,54,50.7,56,45.8,0,40,45,1,145,20,0,0,15,20,52.6,44.6,0,0,0.2806935,55,-3.3,-10.2,18.1
12/12/2017 7:20:00 PM,6.295022,0,-0.2144089,53.8,51.4,56,41.1,1,40,45,1,145,20,0,0,15,20,56.1,40.6,62.57813,0,12.82188,55,-2.4,-14.9,18
12/12/2017 7:30:00 PM,6.674104,0,-0.08937836,53.9,50.3,56,41.9,0,40,45,1,145,20,0,0,15,20,52.9,43.6,0,0,1.537876,55,-3.6,-14.1,18
12/12/2017 7:40:00 PM,8.22508,0,-0.1518936,54,50.2,55.9,45.2,0,40,45,1,145,20,0,0,15,20,52.7,44.2,0,0,0.1969231,55,-3.8,-10.7,18
12/12/2017 7:50:00 PM,10.45036,0,-0.2144089,53.9,50.3,55.9,39.5,1,40,45,1,145,20,0,0,15,20,51.2,40.7,45.72656,0,5.343804,55,-3.6,-16.4,18.1
12/12/2017 8:00:00 PM,6.041395,0,-0.2144089,53.8,50.7,55.9,42.4,0,40,45,1,145,20,0,0,15,20,53.3,42.8,0,0,0.2756923,55,-3.09999999999999,-13.5,18.2
12/12/2017 8:10:00 PM,7.739732,0,-0.2144089,53.9,50,55.8,44,0,40,45,1,145,20,0,0,15,20,53.1,43.9,0,0,0.2019243,55,-3.9,-11.8,18.4
12/12/2017 8:20:00 PM,10.04544,0,-0.2144089,53.9,50.1,55.7,45.4,1,40,45,1,145,20,0,0,15,20,53.2,44.3,20,0,0.1969231,55,-3.8,-10.3,18.7
12/12/2017 8:30:00 PM,5.239658,0,-0.2144089,53.8,50.6,55.7,42,1,40,45,1,145,20,0,0,15,20,54.2,41.8,67.39063,0,13.54706,55,-3.2,-13.7,18.9
12/12/2017 8:40:00 PM,7.048345,0,-0.2144089,53.9,49.8,55.7,42.1,0,40,45,1,145,20,0,0,15,20,52.7,43.8,0,0,0.1969231,55,-4.1,-13.6,19
12/12/2017 8:50:00 PM,8.973093,0,-0.2144089,54,49.8,55.7,45.3,0,40,45,1,145,20,0,0,15,20,52.7,44.3,0,0,0.1969231,55,-4.2,-10.4,19.2
12/12/2017 9:00:00 PM,8.393582,0,-0.08937836,53.9,50.2,55.7,39.6,1,40,45,1,145,20,0,0,15,20,60.2,39.7,57.5,0,8.675868,55,-3.7,-16.1,19.6
12/12/2017 9:10:00 PM,0,0,-0.2144089,54,49,55.6,40.9,0,40,45,1,145,20,0,0,15,20,56.5,41.7,0,0,0.340083,55,-5,-14.7,19.9
12/12/2017 9:20:00 PM,0,0,-0.1518936,53.9,48.9,55.5,44.7,0,40,45,1,145,20,0,0,15,20,56.4,42.5,0,0,0.1969231,55,-5,-10.8,20.1
12/12/2017 9:30:00 PM,0,0,-0.0268631,54,49.2,55.5,44.7,0,40,45,1,145,20,0,0,15,20,56.3,42.8,0,0,0.1969231,55,-4.8,-10.8,20.2
12/12/2017 9:40:00 PM,0,0,-0.08937836,54,49.3,55.4,44.5,0,40,45,1,145,20,0,0,15,20,56.2,43.1,0,0,4.520478,55,-4.7,-10.9,20.3
12/12/2017 9:50:00 PM,0,0,0.03565216,53.9,49.5,55.4,44.7,0,40,45,1,145,20,0,0,15,20,56.1,43.3,0,0,0.2163028,55,-4.4,-10.7,20.4
12/12/2017 10:00:00 PM,0,0,-0.2144089,53.9,49.7,55.3,44.9,0,40,45,1,145,20,0,0,15,20,56.1,43.5,0,0,0.1969231,55,-4.2,-10.4,20.5
12/12/2017 10:10:00 PM,0,0,-0.08937836,53.9,49.5,55.3,45.2,0,40,45,1,145,20,0,0,15,20,56,43.8,0,0,0.1769182,55,-4.4,-10.1,20.7
12/12/2017 10:20:00 PM,0,0,-0.2144089,53.9,50,55.2,45.3,0,40,45,1,145,20,0,0,15,20,56.1,43.9,0,0,0.340083,55,-3.9,-9.90000000000001,20.8
12/12/2017 10:30:00 PM,0,0,-0.2144089,53.9,50.1,55.1,45.5,0,40,45,1,145,20,0,0,15,20,56,44.1,0,0,0.1969231,55,-3.8,-9.6,21
12/12/2017 10:40:00 PM,0,0,-0.2144089,53.9,50.2,55.1,45.7,0,40,45,1,145,20,0,0,15,20,55.9,44.3,0,0,1.315946,55,-3.7,-9.4,21.1
12/12/2017 10:50:00 PM,0,0,-0.2144089,53.9,50.3,55.1,45.8,0,40,45,1,145,20,0,0,15,20,56,44.5,0,0,0.2163028,55,-3.6,-9.3,21.3
12/12/2017 11:00:00 PM,0,0,-0.2144089,53.9,50.5,55.1,45.9,0,40,45,1,145,20,0,0,15,20,55.9,44.7,0,0,3.140142,55,-3.4,-9.2,21.5
12/12/2017 11:10:00 PM,0,0,-0.08937836,53.8,50.5,55,46.1,0,40,45,1,145,20,0,0,15,20,55.9,45,0,0,0.9952431,55,-3.3,-8.9,21.6
12/12/2017 11:20:00 PM,0,0,-0.2144089,53.9,50.7,55.1,46.2,0,40,45,1,145,20,0,0,15,20,55.9,45.1,0,0,1.010247,55,-3.2,-8.9,21.7
12/12/2017 11:30:00 PM,0,0,-0.2144089,53.8,50.7,55,46.3,0,40,45,1,145,20,0,0,15,20,55.9,45.3,0,0,0.2019243,55,-3.09999999999999,-8.7,21.9
12/12/2017 11:40:00 PM,0,0,-0.2144089,53.8,50.8,55,46.3,0,40,45,1,145,20,0,0,15,20,55.9,45.5,0,0,0.1969231,55,-3,-8.7,22
12/12/2017 11:50:00 PM,0,0,-0.2144089,53.8,50.8,55,46.5,0,40,45,1,145,20,0,0,15,20,55.9,45.8,0,0,0.2019243,55,-3,-8.5,22
12/13/2017 12:00:00 AM,0,0,-0.2144089,53.8,51,55,46.6,0,40,45,1,145,20,0,0,15,20,55.9,45.8,0,0,0.8670867,55,-2.8,-8.4,22.1
12/13/2017 12:10:00 AM,0,0,-0.0268631,53.8,51.2,54.9,46.7,0,40,45,1,145,20,0,0,15,20,55.9,46,0,0,0.2163028,55,-2.59999999999999,-8.2,22.5
12/13/2017 12:20:00 AM,0,0,-0.2144089,53.8,51.1,54.9,46.8,0,40,45,1,145,20,0,0,15,20,55.9,46.2,0,0,0.1969231,55,-2.7,-8.1,22.6
12/13/2017 12:30:00 AM,0,0,-0.2144089,53.8,51.1,54.9,46.8,0,40,45,1,145,20,0,0,15,20,55.9,46.3,0,0,0.2163028,55,-2.7,-8.1,22.6
12/13/2017 12:40:00 AM,0,0,-0.2144089,53.8,51.2,54.9,46.9,0,40,45,1,145,20,0,0,15,20,55.9,46.5,0,0,1.941724,55,-2.59999999999999,-8,22.7
12/13/2017 12:50:00 AM,0,0,-0.08937836,53.8,51.3,54.9,46.9,0,40,45,1,145,20,0,0,15,20,55.9,46.6,0,0,0.3100757,55,-2.5,-8,22.8
12/13/2017 1:00:00 AM,0,0,-0.08937836,53.8,51.3,54.9,46.9,0,40,45,1,145,20,0,0,15,20,55.9,46.8,0,0,0.2119267,55,-2.5,-8,22.9
12/13/2017 1:10:00 AM,0,0,-0.08937836,53.8,51.4,54.9,47.1,0,40,45,1,145,20,0,0,15,20,55.9,47,0,0,4.623629,55,-2.4,-7.8,23
12/13/2017 1:20:00 AM,0,0,-0.08937836,53.7,51.4,54.9,47.2,0,40,45,1,145,20,0,0,15,20,55.9,47.1,0,0,0.1969231,55,-2.3,-7.7,23
12/13/2017 1:30:00 AM,0,0,-0.1518936,53.8,51.4,54.9,47.3,0,40,45,1,145,20,0,0,15,20,55.9,47.4,0,0,3.342066,55,-2.4,-7.6,23
12/13/2017 1:40:00 AM,0,0,-0.2144089,53.7,51.6,54.9,47.3,0,40,45,1,145,20,0,0,15,20,55.9,47.4,0,0,0.2163028,55,-2.1,-7.6,23.2
12/13/2017 1:50:00 AM,0,0,-0.0268631,53.8,51.5,54.8,47,0,40,45,1,145,20,0,0,15,20,55.9,47.7,0,0,1.370335,55,-2.3,-7.8,23.2
12/13/2017 2:00:00 AM,0,0,-0.1518936,53.7,51.6,54.9,47.4,0,40,45,1,145,20,0,0,15,20,55.9,47.4,0,0,2.6619,55,-2.1,-7.5,23.4
12/13/2017 2:10:00 AM,0,0,-0.2144089,53.7,51.7,54.8,47.5,0,40,45,1,145,20,0,0,15,20,55.9,47.9,0,0,0.2163028,55,-2,-7.3,23.4
12/13/2017 2:20:00 AM,0,0,-0.2144089,53.7,51.8,54.9,47.5,0,40,45,1,145,20,0,0,15,20,55.9,48,0,0,0.2019243,55,-1.90000000000001,-7.4,23.4
12/13/2017 2:30:00 AM,0,0,-0.2144089,53.7,51.8,54.9,47.7,0,40,45,1,145,20,0,0,15,20,55.9,48.2,0,0,0.2119267,55,-1.90000000000001,-7.2,23.4
12/13/2017 2:40:00 AM,0,0,-0.2144089,53.7,51.9,54.8,47.7,0,40,45,1,145,20,0,0,15,20,55.9,48.3,0,0,0.1969231,55,-1.8,-7.09999999999999,23.5
12/13/2017 2:50:00 AM,0,0,-0.2144089,53.7,51.9,54.9,47.7,0,40,45,1,145,20,0,0,15,20,55.9,48.4,0,0,0.2163028,55,-1.8,-7.2,23.4
12/13/2017 3:00:00 AM,0,0,-0.2144089,53.7,52,54.9,47.8,0,40,45,1,145,20,0,0,15,20,56,48.6,0,0,0.1969231,55,-1.7,-7.1,23.7
12/13/2017 3:10:00 AM,0,0,-0.2144089,53.6,52,54.9,47.8,0,40,45,1,145,20,0,0,15,20,56,48.7,0,0,0.1969231,55,-1.6,-7.1,23.7
12/13/2017 3:20:00 AM,0,0,-0.2144089,53.6,52.1,54.8,47.8,0,40,45,1,145,20,0,0,15,20,55.9,48.8,0,0,0.2363077,55,-1.5,-7,23.8
12/13/2017 3:30:00 AM,0,0,-0.2144089,53.6,52.1,54.9,47.8,0,40,45,1,145,20,0,0,15,20,56,48.9,0,0,0.1969231,55,-1.5,-7.1,23.7
12/13/2017 3:40:00 AM,0,0,-0.2144089,53.6,52.2,54.8,47.8,0,40,45,1,145,20,0,0,15,20,55.9,49,0,0,0.3150769,55,-1.4,-7,23.9
12/13/2017 3:50:00 AM,0,0,-0.08937836,53.6,52.3,54.9,47.9,0,40,45,1,145,20,0,0,15,20,55.9,49.2,0,0,3.253294,55,-1.3,-7,24.2
12/13/2017 4:00:00 AM,0,0,-0.2144089,53.7,52.4,55.2,47.9,0,40,45,1,145,20,0,0,15,20,56,49.3,0,0,1.000244,55,-1.3,-7.3,24.2
12/13/2017 4:10:00 AM,0,0,-0.2144089,53.6,52.4,54.9,47.9,0,40,45,1,145,20,0,0,15,20,56,49.5,0,0,1.325949,55,-1.2,-7,24.2
12/13/2017 4:20:00 AM,0,0,-0.2144089,53.6,52.5,54.8,47.9,0,40,45,1,145,20,0,0,15,20,56,49.5,0,0,2.238046,55,-1.1,-6.9,24.2
12/13/2017 4:30:00 AM,0,0,-0.2144089,53.6,52.5,54.9,48,0,40,45,1,145,20,0,0,15,20,56,49.7,0,0,0.3350818,55,-1.1,-6.9,24.2
12/13/2017 4:40:00 AM,0,0,-0.2144089,53.6,52.6,54.9,48,0,40,45,1,145,20,0,0,15,20,56,49.8,0,0,0.3350818,55,-1,-6.9,24.4
12/13/2017 4:50:00 AM,0,0,-0.2144089,53.6,52.7,54.9,48,0,40,45,1,145,20,0,0,15,20,56,49.8,0,0,2.060503,55,-0.899999999999999,-6.9,24.5
12/13/2017 5:00:00 AM,0,0,-0.2144089,53.6,52.7,54.9,48,0,40,45,1,145,20,0,0,15,20,56.1,50,0,0,0.2069255,55,-0.899999999999999,-6.9,24.7
12/13/2017 5:10:00 AM,0,0,-0.2144089,53.6,52.8,54.9,48.1,0,40,45,1,145,20,0,0,15,20,56.1,50.1,0,0,0.1969231,55,-0.800000000000004,-6.8,24.7
12/13/2017 5:20:00 AM,0,0,-0.2144089,53.6,52.8,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,50.3,0,0,0.1769182,55,-0.800000000000004,-6.7,24.9
12/13/2017 5:30:00 AM,0,0,-0.2144089,53.6,52.9,54.9,48.1,0,40,45,1,145,20,0,0,15,20,56.1,50.3,0,0,0.1969231,55,-0.700000000000003,-6.8,24.9
12/13/2017 5:40:00 AM,0,0,-0.2144089,53.6,53,54.9,48.1,0,40,45,1,145,20,0,0,15,20,56.2,50.4,0,0,4.07662,55,-0.600000000000001,-6.8,25.1
12/13/2017 5:50:00 AM,0,0,-0.1518936,53.5,53.1,54.9,48.1,0,40,45,1,145,20,0,0,15,20,56.1,50.5,0,0,0.3350818,55,-0.399999999999999,-6.8,25
12/13/2017 6:00:00 AM,0,0,-0.2144089,53.5,53.1,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56,50.6,0,0,0.3350818,55,-0.399999999999999,-6.7,25.2
12/13/2017 6:10:00 AM,0,0,-0.2144089,53.5,53.2,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56,50.7,0,0,0.3350818,55,-0.299999999999997,-6.7,25.3
12/13/2017 6:20:00 AM,0,0,-0.2144089,53.5,53.3,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,50.8,0,0,0.1969231,55,-0.200000000000003,-6.7,25.4
12/13/2017 6:30:00 AM,0,0,-0.2144089,53.6,53.3,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51,0,0,0.1769182,55,-0.300000000000004,-6.7,25.7
12/13/2017 6:40:00 AM,0,0,-0.0268631,53.5,53.4,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51,0,0,0.1769182,55,-0.100000000000001,-6.7,25.8
12/13/2017 6:50:00 AM,0,0,-0.2144089,53.5,53.5,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.1,0,0,0.1769182,55,0,-6.7,25.9
12/13/2017 7:00:00 AM,0,0,-0.2144089,53.5,53.5,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.2,51.2,0,0,0.1769182,55,0,-6.7,26.1
12/13/2017 7:10:00 AM,2.934631,0,-0.2144089,53.5,53.5,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.3,0,0,0.2019243,55,0,-6.7,26.4
12/13/2017 7:20:00 AM,3.687126,0,-0.0268631,53.7,53.6,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.4,0,0,0.1769182,55,-0.100000000000001,-6.7,26.4
12/13/2017 7:30:00 AM,4.166667,0,0.03565216,53.5,53.6,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.4,0,0,0.2756923,55,0.100000000000001,-6.7,26.5
12/13/2017 7:40:00 AM,4.166667,0,-0.2144089,53.5,53.7,54.9,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.6,0,0,0.3150769,55,0.200000000000003,-6.7,26.8
12/13/2017 7:50:00 AM,4.166944,0,-0.2144089,53.5,53.8,55,48.3,0,40,45,1,145,20,0,0,15,20,56.2,51.7,0,0,0.3150769,55,0.299999999999997,-6.7,27
12/13/2017 8:00:00 AM,4.572702,0,-0.2144089,53.5,53.8,54.9,48.3,0,40,45,1,145,20,0,0,15,20,56.2,51.8,0,0,1.064635,55,0.299999999999997,-6.6,27.3
12/13/2017 8:10:00 AM,5.105793,0,-0.2144089,53.5,54,55,48.2,0,40,45,1,145,20,0,0,15,20,56.1,51.8,0,0,0.8133236,55,0.5,-6.8,27.6
12/13/2017 8:20:00 AM,9.995559,0,-0.2144089,53.5,54,55,48.2,0,40,45,1,145,20,0,0,15,20,56.2,51.9,0,0,0.2019243,55,0.5,-6.8,27.9
12/13/2017 8:30:00 AM,5.930074,0,-0.2144089,53.4,52.1,55,44.4,1,40,45,1,145,20,0,0,15,20,59.3,43.6,66.46875,0,14.80361,55,-1.3,-10.6,28.2
12/13/2017 8:40:00 AM,5.69812,0,-0.0268631,53.3,51.6,55,44,1,40,45,1,145,20,0,0,15,20,52.6,44.8,70.14063,0,14.47353,55,-1.7,-11,28.7
12/13/2017 8:50:00 AM,5.204759,0,-0.2144089,53.4,51.6,55.1,44.8,0,40,45,1,145,20,0,0,15,20,54.4,45.5,20,0,5.456957,55,-1.8,-10.3,29.4
12/13/2017 9:00:00 AM,8.445242,0,-0.2144089,53.5,50.6,55.1,44.9,0,40,45,1,145,20,0,0,15,20,54.6,46.3,0,0,0.1575385,55,-2.9,-10.2,30
12/13/2017 9:10:00 AM,10.03459,0,-0.08937836,53.5,50.3,55.1,46.4,1,40,45,1,145,20,0,0,15,20,54.8,46.5,20.78125,0,2.030496,55,-3.2,-8.7,30.4
12/13/2017 9:20:00 AM,8.183799,0,0.03565216,53.3,51.3,55.1,45.5,1,40,45,1,145,20,0,0,15,20,59.9,45.5,66.45313,0,15.68633,55,-2,-9.6,30.7
12/13/2017 9:30:00 AM,7.870525,0,-0.1518936,53.3,51.8,55,45.3,1,40,45,1,145,20,0,0,15,20,56.7,46,69.71875,0,14.41414,55,-1.5,-9.7,30.9
12/13/2017 9:40:00 AM,7.844815,0,-0.2144089,53.4,52,55.3,44.2,1,40,45,1,145,20,0,0,15,20,56.6,44.8,69.875,0,14.81362,55,-1.4,-11.1,31.1
12/13/2017 9:50:00 AM,7.561927,0,-0.0268631,53.3,52.1,55.1,44,1,40,45,1,145,20,0,0,15,20,56.9,44.6,66.35938,0,18.05753,55,-1.2,-11.1,31.6
12/13/2017 10:00:00 AM,8.684023,0,-0.2144089,53.4,52,55.1,43.9,1,40,45,1,145,20,0,0,15,20,56.8,44.5,66.20313,0,17.62368,55,-1.4,-11.2,31.8
