DateTimeStamp,Airflow,DamperClose,DamperOpen,DAT,HeatingValveClose,HeatingValveOpen,OccupiedCoolingSetpt,OccupiedHeatingSetpt,OccupiedSP,ReverseValve,SpaceTemp,VAVOccupancy,CP-202AHU1.0-100-100SFSpd,CP-202AHU1.RTU-4DAT,occ,AV11,AV20,AV43,OutsideAirTemp_toMicroset
12/9/2017 5:20:00 AM,14,0,0,66.2,1,0,75,73,73,1,67.8,0,0,63.2,1,22,0.035,27,29
12/9/2017 5:30:00 AM,15,0,0,65.3,1,0,75,73,73,1,67.8,0,0,63,1,22,0.0375,27,28
12/9/2017 5:40:00 AM,14,0,0,64.6,1,0,75,73,73,1,67.7,0,0,62.7,1,22,0.035,27,29
12/9/2017 5:50:00 AM,14,0,0,64,1,0,75,73,73,1,67.7,0,0,62.4,1,22,0.035,27,29
12/9/2017 6:00:00 AM,14,0,0,63.6,1,0,75,73,73,1,67.8,0,0,62.1,1,22,0.035,27,29
12/9/2017 6:10:00 AM,13,0,0,63.3,1,0,75,73,73,1,67.7,0,20,62.2,1,22,0.0325,27,29
12/9/2017 6:20:00 AM,14,0,0,63.2,1,0,75,73,73,1,67.6,0,43.44531,77.2,1,22,0.035,27,29
12/9/2017 6:30:00 AM,14,0,0,63,1,0,75,73,73,1,67.5,0,43.78125,79.3,1,22,0.035,27,29
12/9/2017 6:40:00 AM,15,0,0,62.8,1,0,75,73,73,1,67.4,0,43.15625,75,1,22,0.0375,27,29
12/9/2017 6:50:00 AM,15,0,0,64.2,1,0,75,73,73,1,67.3,0,42.79688,69.6,1,22,0.0375,27,29
12/9/2017 7:00:00 AM,14,0,0,67.6,1,0,75,73,73,1,67.4,0,42.67188,65.6,1,22,0.035,27,29
12/9/2017 7:10:00 AM,14,0,0,69.9,1,0,75,73,73,1,67.4,0,42.35156,62.6,1,22,0.035,27,29
12/9/2017 7:20:00 AM,15,0,0,69.3,1,0,75,73,73,1,67.3,0,42.36719,60.4,1,22,0.0375,27,29
12/9/2017 7:30:00 AM,16,0,0,68.1,1,0,75,73,73,1,67.3,0,20,59.1,1,22,0.04,27,29
12/9/2017 7:40:00 AM,15,0,0,67.1,1,0,75,73,73,1,67.2,0,20,68.5,1,22,0.0375,27,29
12/9/2017 7:50:00 AM,15,0,0,66.3,1,0,75,73,73,1,67.1,0,44.0625,79,1,22,0.0375,27,29
12/9/2017 8:00:00 AM,15,0,0,65.6,1,0,75,73,73,1,67.1,0,43.49219,79.3,1,22,0.0375,27,29
12/9/2017 8:10:00 AM,14,0,0,65,1,0,75,73,73,1,67.1,0,0,73.6,1,22,0.035,27,29
12/9/2017 8:20:00 AM,14,0,0,64.5,1,0,75,73,73,1,67.2,0,0,70.7,1,22,0.035,27,29
12/9/2017 8:30:00 AM,15,0,0,64.2,1,0,75,73,73,1,67.3,0,0,69,1,22,0.0375,27,29
12/9/2017 8:40:00 AM,14,0,0,64,1,0,75,73,73,1,67.3,0,0,67.9,1,22,0.035,27,29
12/9/2017 8:50:00 AM,14,0,0,63.7,1,0,75,73,73,1,67.3,0,0,67,1,22,0.035,27,29
12/9/2017 9:00:00 AM,14,0,0,63.4,1,0,75,73,73,1,67.4,0,0,66.2,1,22,0.035,27,29
12/9/2017 9:10:00 AM,14,0,0,63.3,1,0,75,73,73,1,67.3,0,0,65.7,1,22,0.035,27,29
12/9/2017 9:20:00 AM,14,0,0,63.8,1,0,75,73,73,1,67.3,0,0,65.3,1,22,0.035,27,29
12/9/2017 9:30:00 AM,14,0,0,67.2,1,0,75,73,73,1,67.4,0,0,66.1,1,22,0.035,27,29
12/9/2017 9:40:00 AM,15,0,0,69.6,1,0,75,73,73,1,67.4,0,0,67.4,1,22,0.0375,27,30
12/9/2017 9:50:00 AM,16,0,0,69.2,1,0,75,73,73,1,67.3,0,0,68,1,22,0.04,27,30
12/9/2017 10:00:00 AM,16,0,0,68,1,0,75,73,73,1,67.4,0,0,67.7,1,22,0.04,27,30
12/9/2017 10:10:00 AM,16,0,0,67,1,0,75,73,73,1,67.4,0,0,67.3,1,22,0.04,27,30
12/9/2017 10:20:00 AM,15,0,0,66.2,1,0,75,73,73,1,67.4,0,0,66.8,1,22,0.0375,27,30
12/9/2017 10:30:00 AM,16,0,0,65.6,1,0,75,73,73,1,67.4,0,0,66.4,1,22,0.04,27,30
12/9/2017 10:40:00 AM,16,0,0,65.1,1,0,75,73,73,1,67.4,0,0,65.9,1,22,0.04,27,30
12/9/2017 10:50:00 AM,14,0,0,64.7,1,0,75,73,73,1,67.4,0,0,65.3,1,22,0.035,27,30
12/9/2017 11:00:00 AM,14,0,0,64.4,1,0,75,73,73,1,67.4,0,0,65,1,22,0.035,27,30
12/9/2017 11:10:00 AM,14,0,0,64.1,1,0,75,73,73,1,67.4,0,0,64.5,1,22,0.035,27,29
12/9/2017 11:20:00 AM,15,0,0,63.8,1,0,75,73,73,1,67.4,0,0,64.1,1,22,0.0375,27,30
12/9/2017 11:30:00 AM,14,0,0,63.6,1,0,75,73,73,1,67.4,0,0,63.9,1,22,0.035,27,30
12/9/2017 11:40:00 AM,14,0,0,63.6,1,0,75,73,73,1,67.4,0,0,63.7,1,22,0.035,27,30
12/9/2017 11:50:00 AM,14,0,0,66.4,1,0,75,73,73,1,67.3,0,0,64.5,1,22,0.035,27,30
12/9/2017 12:00:00 PM,14,0,0,68.2,1,0,75,73,73,1,67.3,0,0,65.7,1,22,0.035,27,30
12/9/2017 12:10:00 PM,15,0,0,67.6,1,0,75,73,73,1,67.4,0,0,66.1,1,22,0.0375,27,30
12/9/2017 12:20:00 PM,16,0,0,66.7,1,0,75,73,73,1,67.3,0,0,66,1,22,0.04,27,30
12/9/2017 12:30:00 PM,16,0,0,65.9,1,0,75,73,73,1,67.4,0,0,65.6,1,22,0.04,27,30
