DateTimeStamp,Chicago_Weather_OHare.TempF,0-10VDC0-100CT-1SpeedCmd,0-10VDC0-100CWP-1SpeedCmd,0-10VDC0-100CWP-2SpeedCmd,CH1CWIsoVlvSSONBYP,CH1CWIsoVlvStsONBYP,CT-1CWRTemp,CT-1CWSTemp,CT-1SS,CWFlow4-20MA0-300Flow,CWFlowSetpt,CWIsoVlvSSONBYP,CWP-1SS,CWP-2SS,CWP-2Status,CWPMinSpeedSetpt,CWPSpeedCommand,EconomizerMode,SummerTowerCWSetpt,SummerTowerPIOutput,SumWinONSUM,TowerFanSpeedCommand,WinterTowerCWSetpt,WinterTowerPIOuput
12/11/2017 2:50:00 AM,24.08,100,0,0,1,1,45,50.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:00:00 AM,24.08,100,0,0,1,1,45,50.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:10:00 AM,24.08,100,0,0,1,1,45,50.8,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:20:00 AM,24.08,100,0,0,1,1,45,50.9,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:30:00 AM,24.08,100,0,0,1,1,45,51,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:40:00 AM,24.08,100,0,0,1,1,45,51.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:50:00 AM,24.08,100,0,0,1,1,44.9,51.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:00:00 AM,24.08,100,0,0,1,1,44.9,51.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:10:00 AM,24.08,100,0,0,1,1,44.9,51.4,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:20:00 AM,24.08,100,0,0,1,1,44.9,51.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:30:00 AM,24.08,100,0,0,1,1,44.8,51.7,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:40:00 AM,24.08,100,0,0,1,1,44.7,51.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:50:00 AM,26.06,100,0,0,1,1,44.8,51.8,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:00:00 AM,26.06,100,0,0,1,1,44.7,52,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:10:00 AM,26.06,100,0,0,1,1,44.6,52,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:20:00 AM,26.96,100,0,0,1,1,44.6,52.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:30:00 AM,26.96,100,0,0,1,1,44.5,52.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:40:00 AM,26.96,100,0,0,1,1,44.5,52.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 5:50:00 AM,26.96,100,0,0,1,1,44.5,52.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:00:00 AM,26.96,100,0,0,1,1,44.4,52.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:10:00 AM,26.96,100,0,0,1,1,44.3,52.5,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:20:00 AM,26.96,100,0,0,1,1,44.4,52.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:30:00 AM,28.04,100,0,0,1,1,44.2,52.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:40:00 AM,28.04,100,0,0,1,1,44.2,52.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:50:00 AM,28.04,100,0,0,1,1,44.1,52.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:00:00 AM,28.04,100,0,0,1,1,44.2,52.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:10:00 AM,28.04,100,0,0,1,1,44.1,52.9,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:20:00 AM,28.04,100,0,0,1,1,44,53,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:30:00 AM,28.04,100,0,0,1,1,44,53.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:40:00 AM,28.04,100,0,0,1,1,44,53.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 7:50:00 AM,28.04,100,0,0,1,1,43.9,53.1,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 8:00:00 AM,28.04,100,0,0,1,1,43.9,53.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 8:10:00 AM,28.04,100,0,0,1,1,43.9,53.3,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 8:20:00 AM,28.94,63,100,0,1,1,32.7,41.9,1,155.1656,197,1,1,0,0,30,100,1,70,0,0,66.69334,45,67.19334
12/11/2017 8:30:00 AM,28.94,72.8125,100,0,1,1,47.2,49.5,1,160.6747,197,1,1,0,0,30,100,1,70,0,0,73.01672,45,73.01672
12/11/2017 8:40:00 AM,28.94,86.48438,100,0,1,1,44.5,46.3,1,160.7685,197,1,1,0,0,30,100,1,70,0,0,86.49999,45,86.49999
12/11/2017 8:50:00 AM,28.94,85.5,100,0,1,1,44.2,46,1,159.9363,197,1,1,0,0,30,100,1,70,0,0,85.50001,45,85.50001
12/11/2017 9:00:00 AM,28.94,85,100,0,1,1,44.3,46,1,156.1971,197,1,1,0,0,30,100,1,70,0,0,85,45,85
12/11/2017 9:10:00 AM,28.94,83.98438,100,0,1,1,44.1,45.8,1,158.7172,197,1,1,0,0,30,100,1,70,0,0,83.5,45,83.99999
12/11/2017 9:20:00 AM,28.94,83,100,0,1,1,43.9,45.6,1,159.6549,197,1,1,0,0,30,100,1,70,0,0,83.00001,45,83.00001
12/11/2017 9:30:00 AM,30.02,83,100,0,1,1,44,45.6,1,158.811,197,1,1,0,0,30,100,1,70,0,0,83.00001,45,83.00001
12/11/2017 9:40:00 AM,30.02,82.5,100,0,1,1,44,45.5,1,158.811,197,1,1,0,0,30,100,1,70,0,0,82.5,45,82.00001
12/11/2017 9:50:00 AM,30.02,80,100,0,1,1,43.6,45.1,1,157.4161,197,1,1,0,0,30,100,1,70,0,0,80.50001,45,80
12/11/2017 10:00:00 AM,30.02,81,100,0,1,1,43.6,45.2,1,158.6234,197,1,1,0,0,30,100,1,70,0,0,81.49999,45,81.49999
12/11/2017 10:10:00 AM,30.02,83.98438,100,0,1,1,44.2,45.8,1,160.4989,197,1,1,0,0,30,100,1,70,0,0,83.99999,45,83.99999
12/11/2017 10:20:00 AM,30.02,82.5,100,0,1,1,44.1,45.5,1,159.7487,197,1,1,0,0,30,100,1,70,0,0,83.00001,45,82.5
12/11/2017 10:30:00 AM,30.02,82,100,0,1,1,43.9,45.4,1,156.4784,197,1,1,0,0,30,100,1,70,0,0,82.00001,45,82.5
12/11/2017 10:40:00 AM,32,83,100,0,1,1,44.1,45.5,1,160.03,197,1,1,0,0,30,100,1,70,0,0,82.5,45,82.5
12/11/2017 10:50:00 AM,32,83.98438,100,0,1,1,44.4,45.8,1,156.0095,197,1,1,0,0,30,100,1,70,0,0,83.99999,45,83.99999
12/11/2017 11:00:00 AM,32,82.5,100,0,1,1,44,45.5,1,157.7912,197,1,1,0,0,30,100,1,70,0,0,82.5,45,82.5
12/11/2017 11:10:00 AM,32,67.20313,100,0,1,1,42.8,43.4,0,162.4564,197,1,1,0,0,30,100,1,70,0,0,67.31016,45,67.36349
12/11/2017 11:20:00 AM,32,100,0,0,1,1,43.9,51.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:30:00 AM,32,88.98438,100,0,1,1,44,46.8,1,158.6234,197,1,1,0,0,30,100,1,70,0,0,88.99999,45,88.99999
12/11/2017 11:40:00 AM,32,92,100,0,1,1,46,47.4,1,158.9048,197,1,1,0,0,30,100,1,70,0,0,92.00001,45,92.00001
12/11/2017 11:50:00 AM,33.08,88.98438,100,0,1,1,45.4,46.9,1,159.2798,197,1,1,0,0,30,100,1,70,0,0,89.50001,45,89.50001
12/11/2017 12:00:00 PM,33.08,70.67188,100,0,1,1,43.9,44.7,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,70.20686,45,70.20686
12/11/2017 12:10:00 PM,33.08,92.5,100,0,1,1,45.8,47.5,1,161.2374,197,1,1,0,0,30,100,1,70,0,0,92.00001,45,92.00001
12/11/2017 12:20:00 PM,35.06,91.48438,100,0,1,1,45.8,47.3,1,158.9985,197,1,1,0,0,30,100,1,70,0,0,91.49999,45,91
12/11/2017 12:30:00 PM,35.06,90,100,0,1,1,45.5,46.9,1,159.1861,197,1,1,0,0,30,100,1,70,0,0,90,45,90
12/11/2017 12:40:00 PM,35.06,90.5,100,0,1,1,45.6,47.1,1,157.6974,197,1,1,0,0,30,100,1,70,0,0,90.50001,45,90.50001
12/11/2017 12:50:00 PM,35.06,93,100,0,1,1,46.2,47.6,1,159.9363,197,1,1,0,0,30,100,1,70,0,0,92.5,45,93.00001
12/11/2017 1:00:00 PM,35.06,93,100,0,1,1,46.2,47.6,1,160.6747,197,1,1,0,0,30,100,1,70,0,0,93.00001,45,93.00001
12/11/2017 1:10:00 PM,35.06,95,100,0,1,1,46.6,48,1,160.956,197,1,1,0,0,30,100,1,70,0,0,95,45,95
12/11/2017 1:20:00 PM,35.06,100,100,0,1,1,48.4,49.6,1,161.5187,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:30:00 PM,37.04,100,100,0,1,1,48.6,49.9,1,158.4359,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:40:00 PM,37.04,100,100,0,1,1,48.3,49.5,1,161.9875,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 1:50:00 PM,37.04,100,100,0,1,1,47.9,49.3,1,161.7062,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:00:00 PM,37.04,100,100,0,1,1,47.9,49.4,1,160.956,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 2:10:00 PM,37.04,97,100,0,1,1,47.1,48.4,1,159.5612,197,1,1,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/11/2017 2:20:00 PM,37.04,97.5,100,0,1,1,46.9,48.6,1,160.7685,197,1,1,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/11/2017 2:30:00 PM,37.04,98,100,0,1,1,47.2,48.6,1,161.0498,197,1,1,0,0,30,100,1,70,0,0,98.00001,45,98.00001
12/11/2017 2:40:00 PM,37.94,95.5,100,0,1,1,46.8,48.2,1,158.3421,197,1,1,0,0,30,100,1,70,0,0,96,45,96
12/11/2017 2:50:00 PM,37.94,96.48438,100,0,1,1,46.8,48.3,1,159.4674,197,1,1,0,0,30,100,1,70,0,0,96.49999,45,96.49999
12/11/2017 3:00:00 PM,37.94,97.5,100,0,1,1,47,48.4,1,160.2176,197,1,1,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/11/2017 3:10:00 PM,37.94,97.5,100,0,1,1,47.1,48.4,1,160.03,197,1,1,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/11/2017 3:20:00 PM,37.94,98,100,0,1,1,47.2,48.6,1,160.3114,197,1,1,0,0,30,100,1,70,0,0,98.00001,45,98.00001
12/11/2017 3:30:00 PM,37.94,97,100,0,1,1,47.1,48.4,1,161.8,197,1,1,0,0,30,100,1,70,0,0,97.00001,45,97.00001
12/11/2017 3:40:00 PM,37.94,100,100,0,1,1,47.7,49.1,1,162.644,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 3:50:00 PM,37.94,100,100,0,1,1,48.3,49.6,1,161.4249,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:00:00 PM,37.94,99.5,100,0,1,1,47.5,49,1,161.3311,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:10:00 PM,37.94,100,100,0,1,1,47.9,49.5,1,159.7487,197,1,1,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 4:20:00 PM,37.94,98.5,100,0,1,1,47.2,48.7,1,160.3114,197,1,1,0,0,30,100,1,70,0,0,98.5,45,98.5
12/11/2017 4:30:00 PM,37.04,99.5,100,0,1,1,47.3,48.8,1,160.4051,197,1,1,0,0,30,100,1,70,0,0,98.99999,45,99.50001
12/11/2017 4:40:00 PM,37.04,98.5,100,0,1,1,47.2,48.7,1,162.1751,197,1,1,0,0,30,100,1,70,0,0,98.5,45,98.5
12/11/2017 4:50:00 PM,37.04,95,100,0,1,1,46.5,48,1,157.967,197,1,1,0,0,30,100,1,70,0,0,95,45,95
12/11/2017 5:00:00 PM,37.04,95.5,100,0,1,1,46.6,48,1,161.8,197,1,1,0,0,30,100,1,70,0,0,95,45,95
12/11/2017 5:10:00 PM,37.04,92,100,0,1,1,45.8,47.4,1,161.8,197,1,1,0,0,30,100,1,70,0,0,92.00001,45,92.00001
12/11/2017 5:20:00 PM,37.04,88.98438,100,0,1,1,45.4,46.9,1,160.2176,197,1,1,0,0,30,100,1,70,0,0,89.50001,45,89.50001
12/11/2017 5:30:00 PM,37.04,83.98438,100,0,1,1,44.2,45.8,1,159.1861,197,1,1,0,0,30,100,1,70,0,0,83.99999,45,83.99999
12/11/2017 5:40:00 PM,33.08,82,100,0,1,1,43.6,45.4,1,159.2798,197,1,1,0,0,30,100,1,70,0,0,82.00001,45,82.5
12/11/2017 5:50:00 PM,33.08,58.28906,100,0,1,1,42.7,43.1,0,160.5809,197,1,1,0,0,30,100,1,70,0,0,58.98026,45,58.98026
12/11/2017 6:00:00 PM,33.08,100,0,0,1,1,43.6,52,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:10:00 PM,33.08,89.35938,100,0,1,1,44.6,46.9,1,160.4989,197,1,1,0,0,30,100,1,70,0,0,89.24342,45,89.24342
12/11/2017 6:20:00 PM,33.08,72.78125,100,0,1,1,43.7,44.1,0,160.1238,197,1,1,0,0,30,100,1,70,0,0,72.34344,45,72.84343
12/11/2017 6:30:00 PM,33.08,100,0,0,1,1,44.6,53.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 6:40:00 PM,33.08,90,100,0,1,1,45.1,47.1,1,159.6549,197,1,1,0,0,30,100,1,70,0,0,90,45,90
12/11/2017 6:50:00 PM,33.08,66.25,100,0,1,1,43.4,43.8,0,161.2374,197,1,1,0,0,30,100,1,70,0,0,66.3336,45,66.3336
12/11/2017 7:00:00 PM,33.08,92.5,100,0,1,1,43.2,47.7,1,159.2798,197,1,1,0,0,30,100,1,70,0,0,93.99999,45,93.99999
12/11/2017 7:10:00 PM,33.08,88,100,0,1,1,44.9,46.5,1,159.9363,197,1,1,0,0,30,100,1,70,0,0,88.00001,45,88.00001
12/11/2017 7:20:00 PM,33.08,82,100,0,1,1,44.2,45.3,1,160.8623,197,1,1,0,0,30,100,1,70,0,0,82.00001,45,82.00001
12/11/2017 7:30:00 PM,33.08,64.89063,100,0,1,1,43,47.4,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,64.24705,45,64.24705
12/11/2017 7:40:00 PM,33.08,80.1875,100,0,1,1,43.8,46,1,161.8,197,1,1,0,0,30,100,1,70,0,0,80.13684,45,80.13684
12/11/2017 7:50:00 PM,33.08,71.5,100,0,1,1,43.3,43.7,0,159.7487,197,1,1,0,0,30,100,1,70,0,0,71.08011,45,71.08011
12/11/2017 8:00:00 PM,33.08,100,0,0,1,1,44,51.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 8:10:00 PM,33.08,83.15625,100,0,1,1,44.2,46,1,157.1348,197,1,1,0,0,30,100,1,70,0,0,83.60007,45,83.60007
12/11/2017 8:20:00 PM,33.08,82.5,100,0,1,1,44.1,45.6,1,159.6549,197,1,1,0,0,30,100,1,70,0,0,82.5,45,83.00001
12/11/2017 8:30:00 PM,33.08,35.75,100,0,1,1,42,43.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,35.88367,45,35.88367
12/11/2017 8:40:00 PM,33.08,64.89063,100,0,1,1,42.4,44.2,1,160.2176,197,1,1,0,0,30,100,1,70,0,0,65.45351,45,64.95352
12/11/2017 8:50:00 PM,33.08,83.5,100,0,1,1,44.3,45.7,1,161.5187,197,1,1,0,0,30,100,1,70,0,0,83.5,45,83.5
12/11/2017 9:00:00 PM,33.08,32.23438,100,0,1,1,41.7,42.3,0,106.3333,197,1,0,0,0,30,100,1,70,0,0,32.42699,45,32.42699
12/11/2017 9:10:00 PM,32,100,0,0,1,1,42.9,50.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 9:20:00 PM,32,100,0,0,1,1,43.2,49.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 9:30:00 PM,32,100,0,0,1,1,43.3,49.2,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 9:40:00 PM,32,99.5,0,0,1,1,43.5,49,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,99.50001
12/11/2017 9:50:00 PM,32,99.5,0,0,1,1,43.6,48.9,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,99.50001,45,100
12/11/2017 10:00:00 PM,32,99.5,0,0,1,1,43.7,49,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 10:10:00 PM,32,99.5,0,0,1,1,43.9,49,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 10:20:00 PM,32,100,0,0,1,1,44.1,49.1,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 10:30:00 PM,32,100,0,0,1,1,44.3,49.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 10:40:00 PM,32,100,0,0,1,1,44.4,49.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 10:50:00 PM,32,100,0,0,1,1,44.4,49.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:00:00 PM,32,100,0,0,1,1,44.5,49.6,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:10:00 PM,32,100,0,0,1,1,44.6,49.7,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:20:00 PM,32,100,0,0,1,1,44.6,49.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:30:00 PM,30.92,100,0,0,1,1,44.7,49.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:40:00 PM,30.92,100,0,0,1,1,44.7,50.1,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/11/2017 11:50:00 PM,30.92,100,0,0,1,1,44.8,50.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:00:00 AM,30.92,100,0,0,1,1,44.8,50.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:10:00 AM,30.92,100,0,0,1,1,44.9,50.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:20:00 AM,30.92,100,0,0,1,1,45,50.5,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:30:00 AM,30.92,100,0,0,1,1,45,50.6,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:40:00 AM,30.92,100,0,0,1,1,45.1,50.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 12:50:00 AM,30.92,100,0,0,1,1,45,50.8,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:00:00 AM,30.92,100,0,0,1,1,45.2,51,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:10:00 AM,30.92,100,0,0,1,1,45.2,51.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:20:00 AM,30.92,100,0,0,1,1,45.2,51.3,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:30:00 AM,30.92,100,0,0,1,1,45.3,51.4,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:40:00 AM,30.92,100,0,0,1,1,45.3,51.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 1:50:00 AM,28.04,100,0,0,1,1,45.3,51.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:00:00 AM,28.04,100,0,0,1,1,45.3,51.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:10:00 AM,28.04,100,0,0,1,1,45.3,51.9,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:20:00 AM,24.98,100,0,0,1,1,45.3,52.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:30:00 AM,24.98,100,0,0,1,1,45.3,52.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:40:00 AM,24.98,100,0,0,1,1,45.2,52.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 2:50:00 AM,24.98,100,0,0,1,1,45.3,52.3,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:00:00 AM,24.98,100,0,0,1,1,45.2,52.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:10:00 AM,24.98,100,0,0,1,1,45.1,52.5,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:20:00 AM,24.98,100,0,0,1,1,45,52.6,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:30:00 AM,23,100,0,0,1,1,45,52.7,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:40:00 AM,23,100,0,0,1,1,45,52.8,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 3:50:00 AM,23,100,0,0,1,1,44.9,52.9,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:00:00 AM,23,100,0,0,1,1,44.8,53,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:10:00 AM,23,100,0,0,1,1,44.7,53.1,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:20:00 AM,23,100,0,0,1,1,44.6,53.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:30:00 AM,23,100,0,0,1,1,44.5,53.3,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:40:00 AM,21.92,100,0,0,1,1,44.4,53.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 4:50:00 AM,21.92,100,0,0,1,1,44.2,53.5,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:00:00 AM,21.92,100,0,0,1,1,44.2,53.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:10:00 AM,21.92,100,0,0,1,1,44,53.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:20:00 AM,21.92,100,0,0,1,1,43.9,53.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:30:00 AM,21.92,100,0,0,1,1,43.8,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:40:00 AM,21.92,100,0,0,1,1,43.5,53.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 5:50:00 AM,19.94,100,0,0,1,1,43.4,53.9,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:00:00 AM,19.94,100,0,0,1,1,43.3,54,0,-0.02857208,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:10:00 AM,19.94,100,0,0,1,1,43.1,54.1,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:20:00 AM,19.94,100,0,0,1,1,43,54.1,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:30:00 AM,19.04,100,0,0,1,1,42.8,54.2,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:40:00 AM,19.04,100,0,0,1,1,42.6,54.2,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 6:50:00 AM,19.04,100,0,0,1,1,42.4,54.3,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:00:00 AM,19.04,100,0,0,1,1,42.3,54.3,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:10:00 AM,19.04,100,0,0,1,1,42,54.4,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:20:00 AM,19.04,100,0,0,1,1,41.9,54.4,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:30:00 AM,19.04,100,0,0,1,1,41.7,54.4,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:40:00 AM,17.96,100,0,0,1,1,41.5,54.5,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 7:50:00 AM,17.96,100,0,0,1,1,41.3,54.5,0,0.06520081,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:00:00 AM,17.96,100,0,0,1,1,41.1,54.5,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:10:00 AM,17.96,100,0,0,1,1,40.9,54.6,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:20:00 AM,17.96,100,0,0,1,1,40.8,54.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:30:00 AM,17.96,100,0,0,1,1,40.6,54.7,0,-0.122345,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:40:00 AM,17.96,100,0,0,1,1,40.4,54.7,0,-0.2043991,197,1,0,0,0,30,100,1,70,0,0,100,45,100
12/12/2017 8:50:00 AM,17.06,100,0,0,1,1,40.3,54.8,0,-0.298172,197,1,0,0,0,30,100,1,70,0,0,100,45,100
