DateTimeStamp,0-100-100RAH,0-100-100RFSpd,0-100-100SFSpd,0-50-5W_C_DuctPressure,2-100-100CHWValve,2-100-100EAD,2-100-100OAD,2-100-100RAD,2-10100-0HWCValve,CurrentDASP,DACFMUnfiltered,DAFlowCFMFiltered,DARSCalcdSP,DischAirFlowFPM,EF-6Status,GeneralEFCFMTotal,MAT,OAFlowCFM,OAFlowFPM,RACFMUnfiltered,RAFlowCFMFiltered,RAFlowFPM,RAT,RTU-4DAT,TE-1Status,TE-2Status,TE-3Status,OAD,oamindamper,chwvalve,hwvalve,ductpressstp,occ
11/6/2017 1:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.08457,2509.017,68,11.51562,0,700,79.4,7.087115E-10,1.770067E-10,18.98949,19.10907,5.2026,72.9,71.5,1,1,0,0,0,0,0,1.2500,0
11/6/2017 1:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,56.36037,2509.017,68,14.52587,0,700,76.9,0.03257627,0.008136199,1.74676,1.804985,0.5789886,72.8,71.5,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.62184,2509.017,68,10.98501,0,700,77.8,2.820343,0.750583,17.56075,18.1461,6.008531,72.7,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,46.33977,2509.017,68,11.94324,0,700,81.9,1.501565E-10,3.633087E-11,13.23793,11.72694,3.005335,72.8,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,40.90639,2509.017,68,10.56536,0,700,86.5,0.03488697,0.008441024,44.84959,45.14662,12.99352,72.7,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,69.47993,2509.017,68,18.32154,0,700,89.2,4.343549E-05,1.050937E-05,2.975378,3.173736,0.9554119,72.8,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.56376,2509.017,68,11.0063,0,700,88.9,0.1883443,0.04414648,15.97948,15.94168,4.307514,72.7,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 2:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.44003,2509.017,68,10.93815,0,700,86.2,32.16974,6.831251,25.85302,25.90774,7.817787,72.8,71.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,54.35516,2509.017,68,13.76666,0,700,84.3,69.70564,13.5617,42.33899,42.55235,11.59972,72.8,71.5,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.62978,2509.017,68,14.85322,0,700,85.4,17.30089,2.975804,32.11239,33.04489,8.797915,72.8,71.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,57.47348,2509.017,68,14.81164,0,700,86.5,0.09583232,0.02393492,27.18062,26.92673,6.801736,72.9,71.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,38.65359,2509.017,68,9.962266,0,700,90.6,1.660484E-23,4.017599E-24,5.0071,4.75144,1.430359,72.7,71.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,44.33833,2509.017,68,11.47841,0,700,93.4,2.121619E-06,5.298921E-07,15.15441,15.07009,4.151892,72.8,71.9,1,1,0,0,0,0,0,1.2500,0
11/6/2017 3:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,59.24733,2509.017,68,15.26993,0,700,93.2,6.079184E-11,1.29546E-11,8.213568,7.898175,1.604559,72.8,71.9,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,69.90475,2509.017,68,18.01669,0,700,91.7,1.293771E-21,3.032501E-22,25.23596,25.48769,7.512242,72.5,71.9,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,44.03202,2509.017,68,11.34846,0,700,94.4,16.98866,2.786735,0.9225475,0.9840508,0.260906,72.5,71.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.4902,2509.017,68,10.8254,0,700,93.7,16.18381,3.30921,23.20447,23.5725,6.857626,72.2,71.3,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.69563,2509.017,68,11.67819,0,700,91.3,18.44968,4.607962,19.95178,20.10297,5.486282,72,71,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,41.06582,2509.017,68,10.60778,0,700,93.8,0.003617171,0.0009626441,1.501472,1.551521,0.4976844,72,70.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 4:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,74.05181,2509.017,68,18.98113,0,700,93.6,1.205386E-06,2.916474E-07,0.1547282,0.1650434,0.04375875,71.8,70.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,62.01135,2509.017,68,15.98231,0,700,91.5,1.389129,0.3256015,32.65324,32.43423,8.648411,71.6,70.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,48.30351,2509.017,68,12.372,0,700,90.3,6.782599,1.641073,17.40484,16.48281,3.953007,71.4,69.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,67.47595,2509.017,68,17.31647,0,700,92.7,1.783048E-20,4.898329E-21,12.76902,13.19035,4.100211,71.3,69.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,58.0973,2509.017,68,14.97353,0,700,91.2,0.005591699,0.001352931,3.577766,3.125979,0.9802099,71.1,69.1,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,47.75716,2509.017,68,12.38798,0,700,90.2,80.79042,14.65597,11.9243,12.71926,4.487692,71.1,68.9,1,1,0,0,0,0,0,1.2500,0
11/6/2017 5:50:00 PM,0.1969231,0,0,0.01969231,20,0,20,0,20,68,51.93764,2509.017,68,12.90265,0,700,91.9,0.001842879,0.0004458909,1.605707,1.659231,0.4399198,71,68.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,38.22705,2509.017,68,9.852332,0,700,90.6,0.03138461,0.007593614,0.8731816,0.9022878,0.2716219,70.9,68.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.88295,2509.017,68,11.05231,0,700,90,19.82179,4.79595,26.79494,26.49023,6.717637,70.8,68.1,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,40.53611,2509.017,68,9.39277,0,700,91.1,4.242022E-10,1.026372E-10,1.660767,1.716126,0.4550046,70.7,68,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,49.37732,2509.017,68,12.65769,0,700,90.6,1.840764E-35,4.898858E-36,0.2078098,0.2147368,0.06672898,70.7,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.30805,2509.017,68,12.20684,0,700,89.4,3.077421,0.7445927,4.1985,4.073864,1.150274,70.6,67.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 6:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,38.89951,2509.017,68,10.02565,0,700,90.1,1.482871,0.3946391,8.791864,9.084928,2.734899,70.6,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.57681,2509.017,68,11.8079,0,700,91.1,5.37422E-26,1.342256E-26,12.57008,12.98908,4.300938,70.5,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,72.32653,2509.017,68,18.60694,0,700,89.4,4.296417E-18,1.143413E-18,17.51397,18.07115,4.798347,70.5,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,54.85284,2509.017,68,14.11443,0,700,90.1,22.42039,3.854217,2.228637,2.302925,0.7625431,70.5,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:30:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,77.17125,2509.017,68,20.61389,0,700,91,1.558403,0.3770611,17.49902,16.92241,4.794252,70.4,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:40:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,42.98111,2509.017,68,11.11733,0,700,89.3,0.007638059,0.001969207,6.792111,6.429336,1.118198,70.5,67.5,1,1,0,0,0,0,0,1.2500,0
11/6/2017 7:50:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,52.66443,2509.017,68,13.48978,0,700,90.5,6.078196E-13,1.470641E-13,14.0741,13.95377,3.855917,70.4,67.5,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:00:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,39.56377,2509.017,68,10.19685,0,700,91,1.511323E-24,3.022452E-25,22.97965,23.82111,6.225014,70.3,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:10:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,53.15787,2509.017,68,13.70048,0,700,89.5,2.669556E-06,6.667441E-07,1.294987,1.338153,0.3547909,70.1,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:20:00 PM,0.1969231,0,0,0.009846154,20,0,20,0,20,68,45.30643,2509.017,68,11.73597,0,700,92,0,0,9.39891E-11,1.00255E-10,2.923733E-11,70.1,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:30:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,48.82294,2509.017,68,12.67152,0,700,91.3,0,0,9.080998E-08,9.383698E-08,2.487944E-08,70,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:40:00 PM,0.2969475,0,0,0.009846154,20,0,20,0,20,68,54.13887,2509.017,68,13.73081,0,700,90.4,1.078216E-11,2.60878E-12,0.04440446,0.04588461,0.01216561,69.8,67.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 8:50:00 PM,0.3938462,0,0,0.009846154,20,0,20,0,20,68,47.90673,2509.017,68,12.34709,0,700,92.8,0,0,1.625704E-13,1.679894E-13,5.057103E-14,69.9,67.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:00:00 PM,0.3938462,0,0,0.009846154,20,0,20,0,20,68,61.53477,2509.017,68,15.89212,0,700,91.9,2.520791E-26,6.498981E-27,2.239813E-05,2.389134E-05,6.334425E-06,69.7,67.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:10:00 PM,0.4938706,0,0,0.009846154,20,0,20,0,20,68,58.89193,2509.017,68,15.18901,0,700,92.4,5.128835E-10,1.28097E-10,0,0,0,69,68,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:20:00 PM,0.7908181,0,0,0.009846154,20,0,20,0,20,68,38.5728,2509.017,68,9.941443,0,700,95.9,0,0,0,0,0,68.5,68.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:30:00 PM,0.8908425,0,0,0.009846154,20,0,20,0,20,68,62.99737,2509.017,68,16.28124,0,700,95.8,0,0,0,0,0,68.3,68.3,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:40:00 PM,1.087766,0,0,0.009846154,20,0,20,0,20,68,33.12856,2509.017,68,9.551872,0,700,94.5,3.474176,0.8677049,0,0,0,68,68.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 9:50:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,38.12933,2509.017,68,9.821658,0,700,95.6,0.002879924,0.0006968076,0,0,0,67.9,68.3,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:00:00 PM,1.18779,0,0,0.009846154,20,0,20,0,20,68,64.04837,2509.017,68,16.50731,0,700,96.8,4.33256E-28,1.190226E-28,0,0,0,67.8,68.3,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:10:00 PM,1.284689,0,0,0.009846154,20,0,20,0,20,68,58.28415,2509.017,68,15.02731,0,700,95.3,1.276115E-10,3.087605E-11,0,0,0,67.7,68.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:20:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,42.18147,2509.017,68,10.90459,0,700,95.3,9.488235E-20,2.154471E-20,0,0,0,67.6,68.1,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:30:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,45.70596,2509.017,68,11.84227,0,700,97.2,1.932287,0.2233159,0,0,0,67.5,68,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:40:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,60.81887,2509.017,68,15.81735,0,700,95.9,3.100021E-05,7.266214E-06,0,0,0,67.5,67.9,1,1,0,0,0,0,0,1.2500,0
11/6/2017 10:50:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,62.98372,2509.017,68,16.27761,0,700,94.8,2.219763,0.4882852,0,0,0,67.5,67.8,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:00:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,56.9327,2509.017,68,14.82909,0,700,97.3,116.5976,22.09475,1.061946E-06,1.097345E-06,3.200182E-07,67.5,67.7,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:10:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,62.47376,2509.017,68,16.14194,0,700,95.9,0.3798223,0.1010828,1.019025E-25,1.052992E-25,3.169896E-26,67.5,67.6,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:20:00 PM,1.384713,0,0,0.009846154,20,0,20,0,20,68,44.44538,2509.017,68,11.455,0,700,94.3,70.0192,12.59201,0,0,0,67.4,67.4,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:30:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,40.36838,2509.017,68,10.42222,0,700,97,7.683064E-13,1.800852E-13,0,0,0,67.3,67.3,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:40:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,41.58249,2509.017,68,10.30441,0,700,95.9,0.04277552,0.01034968,0,0,0,67.3,67.2,1,1,0,0,0,0,0,1.2500,0
11/6/2017 11:50:00 PM,1.484738,0,0,0.009846154,20,0,20,0,20,68,43.66555,2509.017,68,11.29942,0,700,94.2,0.0004259898,0.0001063945,1.424917E-26,1.519912E-26,4.575496E-27,67.2,67.1,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:00:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,47.50096,2509.017,68,12.15849,0,700,96.1,2.217422,0.536513,0,0,0,67.1,67,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:10:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,53.22995,2509.017,68,13.68266,0,700,96.3,0.165778,0.04274008,0,0,0,67.1,67,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:20:00 AM,1.484738,0,0,0.009846154,20,0,20,0,20,68,61.47243,2509.017,68,15.90871,0,700,94.7,35.91107,6.078638,3.282183E-11,3.500995E-11,1.159247E-11,67.1,66.9,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:30:00 AM,1.484738,0,0,0.009846154,20,0,20,0,20,68,56.70441,2509.017,68,14.60703,0,700,95.4,8.575614,2.355864,5.968447E-21,6.167396E-21,1.635191E-21,67.1,66.8,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:40:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,43.77051,2509.017,68,11.28106,0,700,96.2,0.0006304578,0.0001260835,3.500305E-32,4.517149E-32,1.197653E-32,67.1,66.7,1,1,0,0,0,0,0,1.2500,0
11/7/2017 12:50:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,40.97898,2509.017,68,10.56159,0,700,94.7,12.5255,1.738573,1.871543E-22,1.996313E-22,7.27073E-23,67,66.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:00:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,38.94811,2509.017,68,10.04437,0,700,94.8,1.931095E-08,4.823072E-09,0,0,0,67,66.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:10:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,52.89915,2509.017,68,13.59465,0,700,96.1,0.1439115,0.0359431,4.381357E-13,4.673448E-13,1.40688E-13,67,66.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:20:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,54.34156,2509.017,68,13.9784,0,700,94.7,31.08441,4.780957,2.359894E-25,2.438557E-25,8.074536E-26,67,66.4,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:30:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,38.9073,2509.017,68,10.03351,0,700,94.3,9.144538,2.283926,0,0,0,66.8,66.2,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:40:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,38.91214,2509.017,68,10.0348,0,700,96.3,0.01184003,0.00305254,1.282215E-11,1.324956E-11,3.863962E-12,66.6,66.2,1,1,0,0,0,0,0,1.2500,0
11/7/2017 1:50:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,39.35895,2509.017,68,10.15367,0,700,94.8,18.18294,3.717813,0,0,0,66.7,66.1,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:00:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,63.28471,2509.017,68,16.2014,0,700,93.6,28.8858,4.922328,0,0,0,66.8,66,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:10:00 AM,1.584762,0,0,0.009846154,20,0,20,0,20,68,38.45072,2509.017,68,9.91204,0,700,95.7,90.46021,13.36594,12.28305,13.0835,4.020683,66.8,66,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:20:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,43.98932,2509.017,68,11.33745,0,700,94.5,12.10039,2.83624,0,0,0,66.8,65.9,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:30:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,35.36124,2509.017,68,9.090096,0,700,93.4,1.492701E-05,3.611642E-06,0,0,0,66.6,65.8,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:40:00 AM,1.681661,0,0,0.009846154,20,0,20,0,20,68,49.24559,2509.017,68,12.78397,0,700,95.6,2.14869,0.5198829,8.067913E-12,8.336843E-12,2.760491E-12,66.5,65.8,1,1,0,0,0,0,0,1.2500,0
11/7/2017 2:50:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,49.46824,2509.017,68,12.74955,0,700,95.2,0.0007384497,0.000184434,0,0,0,66.5,65.7,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:00:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,46.23113,2509.017,68,11.91524,0,700,93.4,46.91166,7.918787,1.12749E-07,1.165073E-07,3.089015E-08,66.5,65.6,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:10:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,56.91621,2509.017,68,14.61018,0,700,94.5,0.0007428821,0.0001686845,0,0,0,66.5,65.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:20:00 AM,1.88171,0,0,0.009846154,20,0,20,0,20,68,38.47343,2509.017,68,9.915832,0,700,94.8,17.66144,3.763612,0.01529284,0.01631236,0.004324974,66.5,65.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:30:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,50.96158,2509.017,68,13.13443,0,700,93.1,6.608039,1.234266,1.316368E-18,1.404125E-18,4.363289E-19,66.6,65.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:40:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,29.87564,2509.017,68,7.699906,0,700,93.6,18.7693,4.370174,0.0003171098,0.0003382505,0.0001120013,66.6,65.4,1,1,0,0,0,0,0,1.2500,0
11/7/2017 3:50:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,48.39455,2509.017,68,12.23993,0,700,94.7,0.03790434,0.008337886,1.459577E-11,1.50823E-11,5.67029E-12,66.5,65.4,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:00:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,59.41525,2509.017,68,15.32824,0,700,93.2,41.12711,6.694291,4.362101E-06,4.652908E-06,1.540668E-06,66.4,65.3,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:10:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,56.25311,2509.017,68,14.48696,0,700,93.1,21.4592,4.196366,10.9278,10.47854,2.675476,66.5,65.3,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:20:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,35.33443,2509.017,68,9.244292,0,700,95,0.008737947,0.001692869,5.339246E-35,7.112573E-35,1.88579E-35,66.5,65.2,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:30:00 AM,1.88171,0,0,0.009846154,20,0,20,0,20,68,34.70192,2509.017,68,8.943793,0,700,92.8,5.978836E-07,1.158325E-07,4.758718E-07,4.917343E-07,1.303758E-07,66.5,65.1,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:40:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,48.16414,2509.017,68,12.41344,0,700,91.3,106.9271,19.33639,3.306802E-06,3.417029E-06,1.028652E-06,66.6,65.1,1,1,0,0,0,0,0,1.2500,0
11/7/2017 4:50:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,40.56514,2509.017,68,10.45493,0,700,93.6,1.046923,0.2614778,5.812557,6.200057,2.052961,66.5,65,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:00:00 AM,1.781685,0,0,0.009846154,20,0,20,0,20,68,36.95716,2509.017,68,9.418843,0,700,93.1,0.5771403,0.1396411,0,0,0,66.4,65,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:10:00 AM,1.88171,0,0,0.009846154,20,0,20,0,20,68,46.17778,2509.017,68,11.96779,0,700,92.2,4.001319E-19,9.681332E-20,0,0,0,65.9,64.9,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:20:00 AM,2.003614,0,0,0.009846154,20,0,20,0,20,68,43.7844,2509.017,68,11.47943,0,700,95,0.0004420234,0.0001214312,2.683955E-25,2.77342E-25,7.3533E-26,65.6,64.9,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:30:00 AM,2.178657,0,0,0.009846154,20,0,20,0,20,68,33.13711,2509.017,68,8.498375,0,700,94.4,4.004882E-05,9.38714E-06,0,0,0,65.5,64.9,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:40:00 AM,2.275556,0,0,0.009846154,20,0,20,0,20,68,57.1846,2509.017,68,14.7383,0,700,92.7,0.07263855,0.01814209,0,0,0,65.2,64.8,1,1,0,0,0,0,0,1.2500,0
11/7/2017 5:50:00 AM,2.37558,0,0,0.009846154,20,0,20,0,20,68,50.61294,2509.017,68,12.98642,0,700,95.3,9.153361E-29,2.436E-29,0,0,0,65.2,64.7,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:00:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,40.873,2509.017,68,10.55648,0,700,94.8,12.56269,1.646812,0,0,0,65.1,64.7,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:10:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,38.41899,2509.017,68,9.903597,0,700,93.6,75.41432,11.04715,0.003130369,0.003234715,0.000885301,65.2,64.7,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:20:00 AM,2.37558,0,0,0.009846154,20,0,20,0,20,68,57.38018,2509.017,68,14.94814,0,700,96,0.05068192,0.01226267,0,0,0,65.1,64.6,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:30:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,37.92365,2509.017,68,9.771813,0,700,94.5,0.01817756,0.004993677,0,0,0,65.1,64.6,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:40:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,40.3395,2509.017,68,10.41454,0,700,93.4,1.639437,3.559308E-06,0,0,0,65,64.6,1,1,0,0,0,0,0,1.2500,0
11/7/2017 6:50:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,65.50287,2509.017,68,16.79153,0,700,96.1,2.316188E-19,5.784873E-20,0,0,0,65,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:00:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,39.69119,2509.017,68,10.35315,0,700,94.6,5.860927E-09,1.463816E-09,0,0,0,64.9,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:10:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,41.25857,2509.017,68,10.63365,0,700,93.6,0.0001273317,2.98456E-05,0,0,0,64.9,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:20:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,59.00011,2509.017,68,15.20621,0,700,95.7,51.43719,7.378983,2.874382E-09,3.066007E-09,1.015214E-09,64.9,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:30:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,48.54683,2509.017,68,11.8368,0,700,94.3,1.374464E-18,3.325564E-19,0,0,0,65,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:40:00 AM,2.475605,0,0,0.009846154,20,0,20,0,20,68,45.11295,2509.017,68,11.6845,0,700,93.3,4.768093,1.190871,0,0,0,64.7,64.4,1,1,0,0,0,0,0,1.2500,0
11/7/2017 7:50:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,38.25344,2509.017,68,9.859134,0,700,95.9,0.002402712,0.0005813445,0,0,0,64.7,64.5,1,1,0,0,0,0,0,1.2500,0
11/7/2017 8:00:00 AM,2.572503,0,0,0.009846154,20,0,20,0,20,68,27.99112,2509.017,68,6.122633,0,700,93.4,0.03756881,0.008005827,3.918335E-30,4.048947E-30,1.073516E-30,64.8,64.4,1,1,0,0,0,0,0,1.2500,0
